LeftVentricleData Displacement 




Login date: 23/07/2020 16:21:00
position_change:  
0,0,0
0,0,0
-3,72529E-09,7,450581E-09,-3,72529E-09
9,313226E-08,2,435409E-06,-2,384186E-07
1,564622E-07,3,854744E-06,-3,762543E-07
1,005828E-07,2,819113E-06,-2,719462E-07
1,043081E-07,2,903864E-06,-2,793968E-07
1,080334E-07,2,99979E-06,-2,905726E-07
1,117587E-07,3,069639E-06,-2,980232E-07
1,043081E-07,3,003515E-06,-2,868474E-07
1,005828E-07,2,892688E-06,-2,756715E-07
9,685755E-08,2,866611E-06,-2,719462E-07
9,313226E-08,2,780929E-06,-2,644956E-07
8,940697E-08,2,7325E-06,-2,57045E-07
8,568168E-08,2,66172E-06,-2,495944E-07
8,195639E-08,2,58442E-06,-2,421439E-07
7,450581E-08,2,449378E-06,-2,272427E-07
7,078052E-08,2,382323E-06,-2,197921E-07
6,705523E-08,2,3311E-06,-2,160668E-07
6,332994E-08,2,305023E-06,-2,123415E-07
5,587935E-08,2,169982E-06,-1,974404E-07
5,215406E-08,2,136454E-06,-1,937151E-07
4,842877E-08,2,111308E-06,-1,899898E-07
4,470348E-08,1,99955E-06,-1,788139E-07
4,097819E-08,1,940876E-06,-1,713634E-07
3,72529E-08,1,793727E-06,-1,564622E-07
3,352761E-08,1,766719E-06,-1,527369E-07
2,980232E-08,1,6829E-06,-1,452863E-07
2,607703E-08,1,597218E-06,-1,378357E-07
2,235174E-08,1,571141E-06,-1,341105E-07
1,862645E-08,1,505017E-06,-1,266599E-07
1,490116E-08,1,44355E-06,-1,192093E-07
1,117587E-08,1,418404E-06,-1,15484E-07
3,72529E-09,1,359731E-06,-1,080334E-07
7,450581E-09,1,325272E-06,-1,043081E-07
0,1,207925E-06,-9,313226E-08
-3,72529E-09,1,181848E-06,-8,940697E-08
-1,117587E-08,1,001172E-06,-7,078052E-08
-1,490116E-08,9,089708E-07,-6,332994E-08
-2,235174E-08,8,838251E-07,-5,960464E-08
-2,607703E-08,7,906929E-07,-4,842877E-08
-2,980232E-08,7,050112E-07,-3,72529E-08
-3,72529E-08,6,146729E-07,-2,607703E-08
-4,470348E-08,5,559996E-07,-1,862645E-08
-4,842877E-08,5,336478E-07,-1,490116E-08
-5,587935E-08,5,112961E-07,-7,450581E-09
-5,215406E-08,5,709007E-07,-1,490116E-08
-4,842877E-08,6,398186E-07,-2,235174E-08
-4,470348E-08,7,096678E-07,-2,607703E-08
-4,097819E-08,8,456409E-07,-4,097819E-08
-3,352761E-08,9,778887E-07,-5,215406E-08
-2,980232E-08,1,187436E-06,-7,078052E-08
-1,303852E-07,1,225621E-06,3,72529E-09
-2,495944E-07,1,194887E-06,9,685755E-08
-3,613532E-07,1,175329E-06,1,862645E-07
-5,736947E-07,1,161359E-06,3,539026E-07
-6,780028E-07,1,145527E-06,4,321337E-07
-8,97795E-07,1,123175E-06,6,072223E-07
-1,002103E-06,1,111999E-06,6,891787E-07
-1,225621E-06,1,10548E-06,8,568168E-07
-1,337379E-06,1,092441E-06,9,462237E-07
-1,545995E-06,1,068227E-06,1,110137E-06
-1,654029E-06,1,057051E-06,1,192093E-06
-1,762062E-06,1,045875E-06,1,277775E-06
-1,978129E-06,1,022592E-06,1,449138E-06
-2,194196E-06,1,009554E-06,1,616776E-06
-2,302229E-06,9,993091E-07,1,702458E-06
-2,529472E-06,9,23872E-07,1,877546E-06
-2,644956E-06,8,810312E-07,1,970679E-06
-2,872199E-06,7,692724E-07,2,156943E-06
-2,983958E-06,7,105991E-07,2,242625E-06
-3,099442E-06,6,603077E-07,2,335757E-06
-3,334135E-06,5,48549E-07,2,525747E-06
-3,561378E-06,4,256144E-07,2,704561E-06
-3,792346E-06,3,045425E-07,2,894551E-06
-3,904104E-06,2,468005E-07,2,983958E-06
-4,135072E-06,1,238659E-07,3,170222E-06
-4,362315E-06,2,793968E-09,3,356487E-06
-4,474074E-06,-5,401671E-08,3,445894E-06
-4,705042E-06,-1,750886E-07,3,628433E-06
-4,93601E-06,-2,877787E-07,3,814697E-06
-5,166978E-06,-4,032627E-07,4,000962E-06
-5,282462E-06,-4,740432E-07,4,094094E-06
-5,517155E-06,-5,80214E-07,4,284084E-06
-5,755574E-06,-7,012859E-07,4,477799E-06
-5,863607E-06,-7,497147E-07,4,563481E-06
-6,102026E-06,-8,698553E-07,4,75347E-06
-6,325543E-06,-9,872019E-07,4,93601E-06
-6,444752E-06,-1,044013E-06,5,029142E-06
-6,67572E-06,-1,166016E-06,5,219132E-06
-6,79493E-06,-1,215376E-06,5,312264E-06
-7,025898E-06,-1,342036E-06,5,498528E-06
-7,256866E-06,-1,456589E-06,5,684793E-06
-7,376075E-06,-1,510605E-06,5,777925E-06
-7,607043E-06,-1,632608E-06,5,967915E-06
-7,841736E-06,-1,744367E-06,6,15418E-06
-7,953495E-06,-1,80956E-06,6,243587E-06
-8,188188E-06,-1,921318E-06,6,433576E-06
-8,422881E-06,-2,033077E-06,6,619841E-06
-8,653849E-06,-2,163462E-06,6,806105E-06
-8,765608E-06,-2,225861E-06,6,899238E-06
-9,000301E-06,-2,358109E-06,7,089227E-06
-9,11206E-06,-2,426095E-06,7,178634E-06
-9,339303E-06,-2,558343E-06,7,361174E-06
-9,570271E-06,-2,701767E-06,7,551163E-06
-9,797513E-06,-2,83774E-06,7,733703E-06
-9,909272E-06,-2,906658E-06,7,82311E-06
-1,013279E-05,-3,0417E-06,8,005649E-06
-1,036376E-05,-3,186055E-06,8,195639E-06
-1,046807E-05,-3,248453E-06,8,277595E-06
-1,069903E-05,-3,40119E-06,8,467585E-06
-1,092628E-05,-3,533438E-06,8,653849E-06
-1,103058E-05,-3,597699E-06,8,739531E-06
-1,125783E-05,-3,73926E-06,8,918345E-06
-1,149252E-05,-3,877096E-06,9,108335E-06
-1,160055E-05,-3,941357E-06,9,197742E-06
-1,182407E-05,-4,082918E-06,9,380281E-06
-1,204759E-05,-4,218891E-06,9,56282E-06
-1,216307E-05,-4,28874E-06,9,655952E-06
-1,239777E-05,-4,413538E-06,9,842217E-06
-1,262128E-05,-4,555099E-06,1,002848E-05
-1,274049E-05,-4,624017E-06,1,012161E-05
-1,297519E-05,-4,754402E-06,1,03116E-05
-1,309067E-05,-4,813075E-06,1,040846E-05
-1,333281E-05,-4,941598E-06,1,059845E-05
-1,357123E-05,-5,06267E-06,1,079217E-05
-1,368672E-05,-5,128793E-06,1,08853E-05
-1,391768E-05,-5,251728E-06,1,107156E-05
-1,403689E-05,-5,313195E-06,1,116842E-05
-1,427904E-05,-5,440786E-06,1,136586E-05
-1,43908E-05,-5,49946E-06,1,145527E-05
-1,463667E-05,-5,621463E-06,1,165271E-05
-1,475587E-05,-5,687587E-06,1,174584E-05
-1,498684E-05,-5,816109E-06,1,193583E-05
-1,523271E-05,-5,953945E-06,1,213327E-05
-1,534447E-05,-6,031245E-06,1,222268E-05
-1,559034E-05,-6,185845E-06,1,240894E-05
-1,582876E-05,-6,345101E-06,1,260266E-05
-1,593679E-05,-6,416813E-06,1,269206E-05
-1,617894E-05,-6,574206E-06,1,288578E-05
-1,64099E-05,-6,734394E-06,1,307949E-05
-1,652166E-05,-6,813556E-06,1,31689E-05
-1,675263E-05,-6,970018E-06,1,335889E-05
-1,699105E-05,-7,129274E-06,1,354888E-05
-1,710653E-05,-7,20378E-06,1,364201E-05
-1,73375E-05,-7,282943E-06,1,3832E-05
-1,746044E-05,-7,326715E-06,1,392514E-05
-1,76914E-05,-7,412396E-06,1,41114E-05
-1,780689E-05,-7,454306E-06,1,420453E-05
-1,804903E-05,-7,542782E-06,1,439452E-05
-1,816452E-05,-7,576309E-06,1,448765E-05
-1,840666E-05,-7,670373E-06,1,468137E-05
-1,863763E-05,-7,75326E-06,1,486763E-05
-1,875684E-05,-7,803552E-06,1,496077E-05
-1,899153E-05,-7,881783E-06,1,514331E-05
-1,92225E-05,-7,974915E-06,1,533329E-05
-1,934543E-05,-8,025207E-06,1,543015E-05
-1,958013E-05,-8,108094E-06,1,561642E-05
-1,969561E-05,-8,152798E-06,1,570955E-05
-1,993775E-05,-8,236617E-06,1,589954E-05
-2,017245E-05,-8,317642E-06,1,608953E-05
-2,029538E-05,-8,362345E-06,1,618639E-05
-2,054498E-05,-8,43592E-06,1,637265E-05
-2,065673E-05,-8,476898E-06,1,646206E-05
-2,089515E-05,-8,57003E-06,1,665577E-05
-2,112612E-05,-8,656643E-06,1,683831E-05
-2,136454E-05,-8,748844E-06,1,70283E-05
-2,159178E-05,-8,836389E-06,1,721084E-05
-2,170727E-05,-8,882955E-06,1,730397E-05
-2,193823E-05,-8,988194E-06,1,749024E-05
-2,216548E-05,-9,075738E-06,1,766905E-05
-2,240017E-05,-9,168871E-06,1,785532E-05
-2,263486E-05,-9,257346E-06,1,804531E-05
-2,274662E-05,-9,302981E-06,1,813471E-05
-2,298504E-05,-9,388663E-06,1,83247E-05
-2,321601E-05,-9,474345E-06,1,850724E-05
-2,333149E-05,-9,525567E-06,1,860037E-05
-2,356619E-05,-9,614043E-06,1,879036E-05
-2,380461E-05,-9,699725E-06,1,897663E-05
-2,40393E-05,-9,796582E-06,1,916662E-05
-2,414733E-05,-9,839423E-06,1,92523E-05
-2,438575E-05,-9,937212E-06,1,944229E-05
-2,460927E-05,-1,0035E-05,1,96211E-05
-2,472103E-05,-1,008622E-05,1,971051E-05
-2,494827E-05,-1,017377E-05,1,989305E-05
-2,517924E-05,-1,027342E-05,2,007931E-05
-2,540648E-05,-1,036096E-05,2,025813E-05
-2,552569E-05,-1,041219E-05,2,035499E-05
-2,576038E-05,-1,04988E-05,2,054125E-05
-2,599508E-05,-1,059007E-05,2,073124E-05
-2,622232E-05,-1,067761E-05,2,091378E-05
-2,645329E-05,-1,077261E-05,2,109632E-05
-2,657622E-05,-1,081917E-05,2,11969E-05
-2,680719E-05,-1,090672E-05,2,137572E-05
-2,703816E-05,-1,100171E-05,2,156198E-05
-2,727658E-05,-1,109298E-05,2,174079E-05
-2,739206E-05,-1,114327E-05,2,183393E-05
-2,76193E-05,-1,123641E-05,2,201647E-05
-2,773851E-05,-1,128111E-05,2,21096E-05
-2,79583E-05,-1,137797E-05,2,228469E-05
-2,8193E-05,-1,14711E-05,2,247468E-05
-2,841651E-05,-1,156982E-05,2,265349E-05
-2,853572E-05,-1,161452E-05,2,274662E-05
-2,866983E-05,-1,157448E-05,2,284721E-05
-2,866238E-05,-1,147389E-05,2,283603E-05
-2,865866E-05,-1,142453E-05,2,282858E-05
-2,864748E-05,-1,128577E-05,2,28174E-05
-2,864748E-05,-1,12541E-05,2,281368E-05
-2,840161E-05,-1,104083E-05,2,260879E-05
-2,827868E-05,-1,095142E-05,2,25082E-05
-2,804399E-05,-1,078937E-05,2,231449E-05
-2,781674E-05,-1,063012E-05,2,212822E-05
-2,769753E-05,-1,055188E-05,2,203137E-05
-2,746284E-05,-1,039077E-05,2,184138E-05
-2,723932E-05,-1,022872E-05,2,165884E-05
-2,712011E-05,-1,015607E-05,2,156198E-05
-2,688542E-05,-9,994023E-06,2,137199E-05
-2,666935E-05,-9,823591E-06,2,119318E-05
-2,655759E-05,-9,741634E-06,2,110004E-05
-2,632663E-05,-9,584241E-06,2,091005E-05
-2,621114E-05,-9,504147E-06,2,082065E-05
-2,59839E-05,-9,347685E-06,2,063066E-05
-2,574921E-05,-9,185635E-06,2,044067E-05
-2,563E-05,-9,11206E-06,2,034381E-05
-2,540275E-05,-8,956529E-06,2,015755E-05
-2,517179E-05,-8,80193E-06,1,996756E-05
-2,505258E-05,-8,728355E-06,1,987442E-05
-2,482161E-05,-8,572824E-06,1,968443E-05
-2,458692E-05,-8,418225E-06,1,949444E-05
-2,435222E-05,-8,265488E-06,1,930073E-05
-2,424046E-05,-8,19657E-06,1,921132E-05
-2,400577E-05,-8,04197E-06,1,902133E-05
-2,389029E-05,-7,969327E-06,1,892447E-05
-2,365559E-05,-7,818453E-06,1,873448E-05
-2,342835E-05,-7,676892E-06,1,855195E-05
-2,318993E-05,-7,526018E-06,1,835823E-05
-2,307817E-05,-7,450581E-06,1,82651E-05
-2,285466E-05,-7,299706E-06,1,808256E-05
-2,261251E-05,-7,146038E-06,1,790002E-05
-2,250075E-05,-7,072464E-06,1,781061E-05
-2,226979E-05,-6,920658E-06,1,762062E-05
-2,204627E-05,-6,756745E-06,1,743808E-05
-2,181157E-05,-6,609596E-06,1,724437E-05
-2,169237E-05,-6,536022E-06,1,715124E-05
-2,145767E-05,-6,389804E-06,1,696125E-05
-2,12267E-05,-6,240793E-06,1,677126E-05
-2,111495E-05,-6,195158E-06,1,668185E-05
-2,08877E-05,-6,14021E-06,1,650304E-05
-2,066046E-05,-6,080605E-06,1,63205E-05
-2,043694E-05,-6,021E-06,1,614913E-05
-2,032518E-05,-5,989335E-06,1,6056E-05
-2,010912E-05,-5,926006E-06,1,588464E-05
-1,999363E-05,-5,892478E-06,1,579523E-05
-1,977757E-05,-5,831942E-06,1,562387E-05
-1,955032E-05,-5,764887E-06,1,544505E-05
-1,933426E-05,-5,700625E-06,1,526996E-05
-1,911446E-05,-5,638227E-06,1,509488E-05
-1,899898E-05,-5,608425E-06,1,500919E-05
-1,877919E-05,-5,54882E-06,1,483038E-05
-1,855195E-05,-5,489215E-06,1,465157E-05
-1,833215E-05,-5,428679E-06,1,447648E-05
-1,810491E-05,-5,369075E-06,1,429766E-05
-1,787767E-05,-5,307607E-06,1,411885E-05
-1,776591E-05,-5,288981E-06,1,402944E-05
-1,753867E-05,-5,227514E-06,1,385063E-05
-1,731515E-05,-5,166978E-06,1,367182E-05
-1,719967E-05,-5,136244E-06,1,358241E-05
-1,69687E-05,-5,080365E-06,1,341477E-05
-1,674891E-05,-5,018897E-06,1,323968E-05
-1,663715E-05,-4,988164E-06,1,315027E-05
-1,640618E-05,-4,928559E-06,1,297146E-05
-1,629815E-05,-4,897825E-06,1,288578E-05
-1,607835E-05,-4,836358E-06,1,270697E-05
-1,585111E-05,-4,776753E-06,1,253188E-05
-1,562759E-05,-4,713424E-06,1,235679E-05
-1,552328E-05,-4,681759E-06,1,227111E-05
-1,529604E-05,-4,617497E-06,1,209229E-05
-1,519173E-05,-4,585832E-06,1,200661E-05
-1,496822E-05,-4,52064E-06,1,183152E-05
-1,474842E-05,-4,454516E-06,1,165643E-05
-1,463294E-05,-4,42192E-06,1,156703E-05
-1,441687E-05,-4,356727E-06,1,139566E-05
-1,420081E-05,-4,296191E-06,1,12243E-05
-1,408532E-05,-4,264526E-06,1,113117E-05
-1,386926E-05,-4,201196E-06,1,09598E-05
-1,364201E-05,-4,138798E-06,1,078099E-05
